id	article_id	menu_id	question	answer	q_mbti	a_mbti
121	800294	11	전 상처 크게 받는 스타일이라 지금 초기에 빨리 도망가야할거 같은데..[SEP]제가 도망치겠다니까 끝까지 찾을거라고 그런식 농담은 해요 ㅎㅎ[SEP]뭘까요?[SEP]	아니요 !!![SEP]이게 애정표현인대여 !!![SEP]	infj	infp
123	800128	11	만난지 4년 반되었구 전 isfj 남자친구는 극 estj인데 성격차이로 많은 다툼이 있긴했어요[SEP]그동안,, 거짓말, 약속 어기는 모습에 신뢰와 믿음이 떨어진 상태였는데 이번에도 약속을 어겨 제가 이별 통보했습니다[SEP]estj 남자는 자기가 계속을 못 지켜서 헤어짐 통보를 받았을 때는 어떨까요?..[SEP]	엣티제가 연인에게 거짓말이랑 믿음을 졌다니..[SEP]저는 이해가 가지 않네여ㅠㅠ[SEP]		estj
127	799703	11	잇티제 여자이고 평소에 엄청 완벽주의자면서 정말 일을 거의 똑부러지게 완벽하게 하고 다른 사람과 무난 무난하게 지내는데 딱 한 사람한테만 말할때 눈 못마주치고 고장난다면 어떤 상황이라고 볼수있을까요?[SEP]	이성이시면 짝사랑 같고 동성이시면 아직 낯 가려서 그런 것 같아요[SEP]저도 동족이라 그런 상황 종종 있었어요[SEP]	istj	istj
128	799666	11	그러고 다음날 일하는데 낮에 전화와서는 세상 밝은 목소리로 어제 고마웠다고 하면서 본인 일상얘기해요.[SEP]헤어질때 제가 엄청 매달려도 그렇게 매정하게 찼으면서 다신 연락안할것 처럼 하더니 이제와서 갑자기 왜이러는거에요?[SEP]엣티제 분들 진심으로 궁금해서 여쭤봐요..[SEP]	헐 님 헤어졌을때 올리신 글 기억 하는데 벌써 연락이 왔나요??[SEP]제가 만나는 estj랑 넘넘 존똑이고 자존심이 너무너무 강해서 다신 연락 안 올거 같았는데(평소 본인도 그렇게 말하고 다님) 강철같아 보여도 사람인가 봅니다[SEP]	enfp	enfp
129	799547	11	istj 남자는 남자가 여자한테 엄청 호감까지는 아니라고 가정했을때, 여자가 부담스럽지않게 오래 공들이면 넘어올 가능성이 그래도 있는 편인가요 ?[SEP]아니면 본인 스타일이 크게 아니라고 정해놓으면 잘 안바뀌나요??[SEP]답변 미리 정말정말 감사드려요 🥰[SEP]	오래 공들이면 넘어가지 않을까요?[SEP]		istj
130	799322	11	거의 알람시계임[SEP]9. 내가 싫다하는 거 납득가면 바로 고침[SEP]10. Sns 안함 단점 1. 젊꼰 2. 왕단순 (장점이자 단점) 3. 잔소리 - 점점 업그레이드 되어 가는 중 - 하지만 들어보면 다 납득가서 ㄱㅊ 4. 쓸데없는 자존심 - 가끔 이상한 포인트에 자존심 부림 5. 계산적임 - 기브앤테이크 확실한 편[SEP]	잔소리 최고에요ㅠㅠ[SEP]	istj	istp
131	799318	11	무생물에 이름 애칭 붙여부르는거 전 좀 오글거리는데 친구들은 안하는 사람 없이 거의 다들 하길래 ..[SEP]제가 차가 없어서 아직 이해를 못하는 건가 싶기도 하고 저로서는 암튼 신기합니다.. ㅎㅎ[SEP]	전 붙였습니다!ㅋㅋ[SEP]	istj	enfp
132	799292	11	제 인스타로도 그렇게 플러팅하는 분들이 몇분 계셨는데 전 약간 한심하게 봤거든요[SEP]제 남친이 그런다 생각하니 .......[SEP]정이 떨어지는 제가 이상한건지 아님 요즘은 그러니 이해해야하는 부분인가요?[SEP]	맞아요[SEP]핵인싸임 ㅋㅋ[SEP]		istp
133	799177	11	팩폭도 너무 무례하고요.[SEP]팩폭이 사실 맞을때가 많은데 너무 폭격기 같았어요.[SEP]대화가 깊이가 떨어지는것도 제 맘이 멀어진 이유 (영화보고 토론 이런걸 전혀못함)[SEP]	헐;; 저 엣티제남이 소개팅 했을 때 부동산 얘기해서 완전 질렸었거든요.[SEP]공통점 있어서 소름 돋았어요...[SEP]	entj	enfj
364	783239	11	헤어지자는 빌드업이 아니라 널 책임질거라는데 왜 저는 상처받을까요..?[SEP]왜 고백한건지도 모르겠어요[SEP]그럴 상황 아니라면서..[SEP]	저는 그정도로 힘들지만 글쓴이분이 좋아서 내가 버티고 더 힘내보겠다는 말 같아요 ..![SEP]		istj
134	799084	11	1.필요한 걸 주고싶어서 흘리듯이 한 말 기억해서 준비한건데 감동 받을지 궁금하고 2.편지를 써야하는데 어떤 식으로 써야 감동받을지 궁금해요..![SEP]enfp인 저는 감정적 표현/호소(?)만 할 것 같아서 엣티제 선생님들의 조언 부탁드립니다(--)(__)[SEP]감사합니다 ![SEP]	제가 아는 엣티제는 편지쓰면 비웃던데요 ㅋㅋ[SEP]시간낭비없는 완벽한동선과 검증된곳의 맛있는 식사 그리고 원하는선물이면 최고로 기분좋아했어요.[SEP]	enfp	esfp
135	799055	11	저는 심적으로 에너지가 바닥나서 본인 스스로도 못 돌볼 때, 타인에게 기회를 많이 줬음에도 실망해서 손절 각 잴 때(마음의 준비), 현타 심하게 왔을 때, 극심한 스트레스가 이성을 이길 때 들어가요...[SEP]저는 동굴 들어가 있을게요...[SEP]의견 남겨주시면 감사합니다![SEP]	동굴 웬만하면 잘 들어가진 않는데 뭔가 일이 안 풀려서 극심한 스트레스 받을때 그럴 것 같아요![SEP]막 일이꼬이거나 잘 안 풀릴때 동굴들어가서 혼자 막 스트레스 받고 어떻게 해결하지..?[SEP]		istj
137	799028	11	데이트비 다 내긴 하는데 아직 잘 모르겠어요..[SEP]한 번만 더 만나보고 끝내야하는 건지[SEP]에휴[SEP]	헐..?[SEP]진짜요?[SEP]	isfj	istp
138	799019	11	궁금..[SEP]추천점여 모임가야되나[SEP]	제 주변 estj들은 대부분 ceo에 본인사업 하시던데 어딜 가야 많을지는…[SEP]	istp	istp
139	799008	11	남친이 직진해서 사귀게 됬고 첨엔막 먼저 만나자고 하더니 이제 잘 안해요 ㅋㅋ[SEP]여태 f들만 만나와서 이런 엣티제 스타일이 신기하고 편하기도 한데 ㅋㅋ 이게 사귀는게 맞는지 저를 좋아하는건 맞는건지 헷갈려요 ㅋㅋ[SEP]저는 그래도 애정표현 하고싶을땐 아낌없이 하는 스타일인데 남친이 이러니까 저도 하기싫 ㅋㅋ 그냥 이렇게 무미건조하게 만나면 되나요? ㅋㅋ[SEP]	먼저 만나자고 안하는데 시간은 잘쓴다고 해서 헷갈리네요[SEP]		entp
140	798946	11	남자친구 ISTJ-T 저 ISTP-A인데 이 유형 커플은 별로 본 적 없는 거 같아요 있는지[SEP]궁금합니당!![SEP]	어때요?[SEP]잘 맞아요?[SEP]	istp	istp
141	798704	11	ㅈㄱㄴ 입니다[SEP]Estj는 스스로도 자기애가 높은편이라 누군가에게 다가가기를 어려워하진 않는 것 같은데 예외적인 상황이 있을까요?[SEP]	없지않나요?[SEP]	entp	istp
142	798537	11	무기명 투표 중 투표좀여 밖에있는걸 좋아한다 집에있는걸 좋아한다 투표하기 감사합니당[SEP]	밖에서 에너지 쓰고 집에 와서 안락하게 쉬는거 좋아해요[SEP]	istp	estj
143	798440	11	말버릇도 아 진짜??![SEP]이거라서 진짜 극 극 극 현실주의인 것 같아요[SEP]다들 이러신가요....?????[SEP]	ㅋㅋㅋㅋㅋ 아 진짜?[SEP]이거 저도 말버릇이에요ㅋㅋㅋ[SEP]	estj	istj
144	798337	11	꽉 막혔나요 ?.?[SEP]	저는 일단 좀 꼰대인거 같더라구요[SEP]	enfj	entj
145	798307	11	무기명 투표 중 좋싫 좋아한다 싫어한다 밖돌이다[SEP]투표하기 왜 좋은지 싫은지 댓글로 적어주세요[SEP]감사합니당[SEP]	제동생이 잇티제인데 거의 안나가요[SEP]평일엔 약속 잘 안잡고, 주말엔 집데이트 하더라구요[SEP]	istp	infj
146	798280	11	헤어진 후 잇티제가 연락 계속하고 보고싶다하고 매일 연락하는데 사귀자고는 안해요[SEP]물어봤더니 자기 상황때문이라는데 그러려니 해야하나요[SEP]좋아하는거 그 이상이라는데 이해는 안가요 ㅋㅌㅋㅋ[SEP]	저도 이해안가네요[SEP]이해해보자면 책임지기에 상황이 안좋으니 미안해서겠죠[SEP]	enfj	infj
147	798247	11	feat. 저한테 바라는거?[SEP]그런것도 없는거같아요 ;;; 불평도 없고...[SEP]관심이 없는건가 뭐지..ㅠ[SEP]	사랑하는 마음 없으면 책임감으로 저렇게 데이트하지 않을고같은데요 ???[SEP]저도 남친 엣티제인데 썸일때랑 좀 많이 다르지만 제가 하고싶은거 다 해주고 먼저 하자는 말은 안하지만 언제 만날지 먼저 얘기꺼내주고 저는 안정적인 연애중이라 생각하는데 글쓴이님이랑 상황이 비슷해보여요[SEP]		infp
148	798155	11	분명히 누가봐도 상대방이 잘못한 상황인데, 논리적인척 화매면서 지혼자 더 발끈하고 버럭하고 ~ 더 어이없는건 자기가 관대해서 사과하는것 마냥 가스라이팅해요 ㅋㅋㅋㅋ 그 수가 훤히 다 보이는데, 불건강 엣티제맞나요?[SEP]절대 안지려고 해요^^^^[SEP]	공감을 잘 못하긴 합니다.[SEP]그렇다고 나쁜의도가 있어서 그런것은 아닙니다.[SEP]		estj
149	798132	11	잇티제는 속을 알기가 은근 어려워요[SEP]	네 달라요[SEP]기본적으로 사람에 대해서 호불호가 없는 편이라 보편적인 사람에 대한 인간적 호감은 다 있어요[SEP]		istj
151	797985	11	저는 ISFJ, ISFP, INFP, ENFP 분들이 많은 것 같아요[SEP]	지인중엔 isfj 요![SEP]가족은 istp enfp estp*2 esfp intp[SEP]	istj	istj
153	797716	11	ISTP가 쭉 나오다가 J로 바뀐 사람인데 남자친구가 ISTJ더라구요[SEP]최근 라벨테스트도 둘이 해봤는데 기본테스트 연애테스트 둘다 똑같은 슬리핑스티커 퍼펙트스티커 가 나와서 둘이 소름돋았네요 ㅋㅋㅋㅋ[SEP]혹시 저희같은 커플 있으신가요??[SEP]	전 주변에 엠비티아이가 같은 커플을 아직 못 봤는데 같으면 뭔가 편할 것 같네요 ㅎㅎ[SEP]	isfp	istj
154	797497	11	"여태까지 6명 이상으로 자주 (7~10일에 한번) 만났었지만, 이렇게 4명 미만의 소수의 인원으론 놀아본 게 처음이라 카톡으로 ""오늘 영화보러 같이 가줘서 고마워, 영화만 보고 헤어지기 아쉬워서 더 놀자고 그랬는데, 정말 재밌었어, 나중에 또 보러가자"" 이렇게 보냈는데 읽씹 당했어요ㅠㅠㅠㅜㅜ[SEP]쫌 부담스러운가요?? ""나중에 또 보러가자""라는 말은 영화 다 보고 나오면서 잇티제 남자가 흘리는 말로 ""이 영화 나중에 개봉하면 보고싶은데 가자~~"" 라고 해서 제가 붙인거구요 읽씹 확실한 이유는 인스타 스토리에 하트는 또 눌러줬거든요.....[SEP]이런 연락 받으면 보통 어떤 생각 드시나요??[SEP]"	부담스러울 수도 있고 (안 좋아하면) 아니면 그냥 인사말이라 읽고 패스?[SEP]		istj
155	797480	11	화난 사람 티 팍팍 내는데 계속 풀어줘야할까요 풀어줄 수 있으면 너무나도 풀어주고 싶은데 방법을 모르겠어요 화난 이유는 걱정하는 마음을 무시해서?[SEP]입니다 ([SEP]이성문제, 거짓말, 범죄 같은 중대 사안 아닙니다 ㅠㅠ )[SEP]	냅두면 풀리지않을까요?[SEP]님을 좋아한다면 화풀림연락하겠죵[SEP]		intp
156	797478	11	지금은제가 너무 좋아하니까 귀엽게 알겠어![SEP]하면서 다 맞추는데 오늘 아침 술문제로 좀 진지하게 화난거같은걸 보니...[SEP]이게진짜 내가 철없이 너무 남친이 싫어하는 행동이나 말을 하는건지 엣티제 남친이 넘 보수적이고 통제적인건지 갑자기 혼돈이 오네요[SEP]	훔[SEP]저도 남자친구 엣티제인데 두달째 연애중인데 씅질은 좀 있지만 저를 지적하거나 통제한 적 한번도 없었어요[SEP]	enfp	infp
157	797420	11	누가 로봇이라 하였는가[SEP]	그쳐....[SEP]저의 썸남도 잇티제인데 애교덩어리더라구요....ㅎㅎㅎㅎ[SEP]	infj	isfp
158	797373	11	으쌰으쌰 !! ”[SEP]이런 반응을 해줘야한다고 생각을 하면서도 혼자 괜히 꽁해져가지구 ㅋㅋㅋㅋ 잇티제분들은 제 남친 마음이 이해가시겠죠[SEP]오?[SEP]	내가 사랑하는 사람이 다행히 적응도 잘하고 행복하게 다니고 있는데 날 그리워하지 않아 (?) 서운한건 너무 내 중심적이지 않을까요?[SEP]		istj
159	797151	11	도대체 내를 어떻게 생각했길래 이런 행동을 할 수 있는 건지 너무 불쾌하고 어이가 없다[SEP]이런식으로 보내려고 하는데 그냥 연락 안하는게 답인가요?[SEP]감정적이지 않고 팩트로 조지고 싶어요[SEP]	남의 집에 비번까지 치고 들어와서 멋대로 가져가고 매너 없는 거 맞네요[SEP]개인적으로 마지막에 3줄은 오히려 빼시는 게 나아보여요[SEP]		estj
160	797142	11	잇티제 남자한테 선톡했는데 한번은 답장해줘서 제가 다시 되물었는데 5시간째 묵묵부답이네요[SEP]관심 없다고 봐야겠죠?ㅠ[SEP]근데 저는 관심있는 사람이 연락했을 때 답장이어나가기 부담스러워서 자는 척하고 안읽거든요 그럴 확률은 희박하죠?[SEP]	케바케지만 안읽씹 보다는 대화를 마무리하고 읽씹을합니다[SEP]다만, 불편,부담스러운 대화는 답장을 늦게하면서 거리를 두는 경우도 있습니다 ([SEP]	infp	istj
161	796968	11	장점도 많았지만 제 전남친은 장점보다 단점이 너무 컸기에 그냥 세상에 이런사람도 있구나 생각하려구요..[SEP]저도 나름 평화주의자에 왠만한건 다 맞춰주는 스타일인데..[SEP]저랑은 참 안맞는 MBTI라는걸 깨닳게 되는 연애였네요 . .[SEP]	저도 estj 만나는 enfp 인데 장점부터 단점까지 구구절절 토씨 하나 안틀리고 다 공감합니다..[SEP]	enfp	enfp
163	796846	11	그래서 결론은![SEP]제가 나름대로 이 친구를 이해 해보았지만 잇티제님들은 상상력을 요구하는 만약에 질문이나 밸런스게임 같은것을 싫어하시는 이유가 뭔지 궁금합니다.[SEP]왜 싫어하시는지 잇티제의 입장에서 말씀해주시면 친구 이해하는데 많은 도움이 될것 같아요![SEP]	음...[SEP]에너지 쓸 필요 없는 일에 에너지 쓰는게 싫어서요..![SEP]	infp	istj
164	796722	11	전에 한달정도 만났던 사람 연락온거 어떻게 받아들여야 하나요[SEP]뭐 이미 칼같이 연락하지말라고 다신 볼일없음 좋겠다고 거절하긴 했지만 사실 다시는 안올거같던 사람이 오니 저도 맘이 좀 그렇네요 단순하게 외로워서 연락을 한걸까요[SEP]뭐 사실 본인맘은 본인만 알겠죠..[SEP]	그냥 찔러본듯요 의미없다고 봅니다[SEP]		istp
166	796658	11	그리고 제가 느끼기엔 제가 이 분에 대한 호감도가 맥스인 건 아니다보니 카톡 텀에 신경을 쓰진 않는데 예를 들어 제가 10분 뒤에 보내면 거의 10분 뒤에 보내고 칼답하면 칼답하고 ㅎㅎ이런편..?[SEP]저랑 이번 주말에 2번째로 만나기로 했는데 갑자기 주중 잘 보내고 주말에 연락하겠다고 하더니 오늘 심심해서 연락해본다며 연락이 왔더라구용[SEP]그냥 istj는 원래 애프터 사이에 카톡을 안 하는 편인 걸까요?ㅎㅎㅎ[SEP]	"만나서 에너지를 쓰시는 편일수도 있고 상대가 스몰톡 안좋아하나""라는 생각에 눈치 볼수도 있고요[SEP]"		estp
169	796527	11	프사는 또 벚꽃 보러 갔을 때 자기 남찍사 올리고겉옷은 제 옷인데 ..[SEP]별 생각 안하는 건지...[SEP]제가 볼 때는 최근에 친구 관계의 현타,친구의 장례,애인과 싸움 이게 3가지 겹쳐서 그러지 않았나 싶기도 해요..[SEP]	애인분 넘 예민해서 읽는 내내 피곤하네요[SEP]	istp	istp
170	796517	11	반응?[SEP]리액션?[SEP]해줬으면 좋겠어요??[SEP]	내 입장에서 분석하고 열내주는 거요 ㅋㅋㅋ[SEP]	infj	istj
171	796426	11	엣티제 남자가 호감이 없을 때는 보통 어떻게 행동하나요..??[SEP]	나한테 호감없나?[SEP]싶게 행동해요[SEP]	enfj	entp
172	796403	11	잇티제, 엣티제가 삐지면 어떻게 생각하구 행동하시나요?[SEP]예를들어, 카톡 답장을 일부로 늦게 한다던지(?) 그 외에도 삐지면 하는 행동 많이 알려주세요ㅠ[SEP]어떻게 풀어주면 좋은지도 알려주시면 감사하겠습니다.[SEP]	완전 공감합니다.[SEP]전 여잔데, 저도 절대 기분상한거 참거나 혹은 빙글빙글 돌려서 티 안내요.([SEP]		estj
